time_stamp, average time, incremental time, search time,fov check time, total time, percentage of readd
366.749446,0.000932,0.000122,0.000000,26746.000000,0.001080,0.000000
366.759426,0.000932,0.000042,0.000002,26759.000000,0.000636,0.000000
366.769407,0.000932,0.000188,0.000000,26759.000000,0.001157,0.000000
366.779389,0.000932,0.000065,0.000000,26782.000000,0.000770,0.000000
366.789372,0.000932,0.000093,0.000000,26783.000000,0.000897,0.000000
366.799360,0.000932,0.000089,0.000000,26783.000000,0.000851,0.000000
366.809344,0.000932,0.000071,0.000000,26788.000000,0.000791,0.000000
366.819330,0.000932,0.000118,0.000000,26788.000000,0.001103,0.000000
366.829314,0.000932,0.000088,0.000000,26790.000000,0.000898,0.000000
366.839300,0.000932,0.000087,0.000000,26790.000000,0.000815,0.000000
366.849285,0.000932,0.000117,0.000000,26798.000000,0.000950,0.000000
366.859665,0.000932,0.000108,0.000000,26803.000000,0.000942,0.000000
366.869652,0.000932,0.000143,0.000000,26800.000000,0.001019,0.000000
366.879638,0.000932,0.000057,0.000002,26821.000000,0.000846,0.000000
366.889618,0.000932,0.000124,0.000000,26821.000000,0.001004,0.000000
366.899601,0.000932,0.000125,0.000000,26825.000000,0.000979,0.000000
366.909585,0.000932,0.000069,0.000000,26826.000000,0.000817,0.000000
366.919571,0.000932,0.000112,0.000000,26831.000000,0.000946,0.000000
366.929555,0.000932,0.000095,0.000000,26833.000000,0.000970,0.000000
366.939538,0.000932,0.000089,0.000000,26834.000000,0.000906,0.000000
366.949521,0.000932,0.000087,0.000000,26837.000000,0.000840,0.000000
366.959506,0.000932,0.000093,0.000000,26842.000000,0.000905,0.000000
366.969485,0.000932,0.000152,0.000000,26845.000000,0.001117,0.000000
366.979472,0.000932,0.000051,0.000002,26851.000000,0.000709,0.000000
366.989455,0.000932,0.000128,0.000000,26851.000000,0.000985,0.000000
366.999436,0.000932,0.000088,0.000000,26845.000000,0.000956,0.000000
367.009419,0.000932,0.000107,0.000000,26846.000000,0.000923,0.000000
367.019404,0.000932,0.000095,0.000000,26851.000000,0.000878,0.000000
367.029389,0.000932,0.000090,0.000000,26853.000000,0.000874,0.000000
367.039372,0.000932,0.000120,0.000000,26852.000000,0.000999,0.000000
367.049355,0.000932,0.000082,0.000000,26857.000000,0.000851,0.000000
367.059336,0.000932,0.000093,0.000000,26859.000000,0.001022,0.000000
367.069321,0.000932,0.000120,0.000000,26862.000000,0.000928,0.000000
367.079298,0.000932,0.000063,0.000000,26869.000000,0.000795,0.000000
367.089281,0.000932,0.000264,0.000000,26869.000000,0.001194,0.000000
367.099669,0.000932,0.000063,0.000000,26889.000000,0.000825,0.000000
367.109651,0.000932,0.000116,0.000000,26890.000000,0.000981,0.000000
367.119632,0.000932,0.000098,0.000000,26893.000000,0.000929,0.000000
367.129617,0.000932,0.000074,0.000000,26896.000000,0.000783,0.000000
367.139600,0.000932,0.000120,0.000000,26899.000000,0.001045,0.000000
367.149587,0.000932,0.000096,0.000000,26903.000000,0.000972,0.000000
367.159577,0.000932,0.000098,0.000000,26903.000000,0.000942,0.000000
367.169563,0.000932,0.000079,0.000000,26907.000000,0.000823,0.000000
367.179548,0.000932,0.000121,0.000000,26917.000000,0.000996,0.000297
367.189530,0.000932,0.000113,0.000000,26921.000000,0.000958,0.000000
367.199510,0.000932,0.000190,0.000002,26930.000000,0.000963,0.000000
367.209497,0.000932,0.000485,0.000000,26931.000000,0.001540,0.000000
367.219482,0.000932,0.000100,0.000000,26944.000000,0.000944,0.000000
367.229466,0.000932,0.000076,0.000000,26935.000000,0.000778,0.000000
367.239455,0.000932,0.000102,0.000000,26936.000000,0.000941,0.000000
367.249444,0.000932,0.000075,0.000000,26936.000000,0.000859,0.000000
367.259427,0.000932,0.000109,0.000000,26941.000000,0.001014,0.000000
367.269408,0.000932,0.000086,0.000000,26941.000000,0.000847,0.000000
367.279390,0.000932,0.000088,0.000000,26945.000000,0.001002,0.000000
367.289377,0.000932,0.000129,0.000000,26949.000000,0.001166,0.000000
367.299363,0.000932,0.000054,0.000001,26953.000000,0.000769,0.000000
367.309347,0.000932,0.000122,0.000000,26953.000000,0.000987,0.000000
367.319333,0.000932,0.000057,0.000000,26964.000000,0.000823,0.000000
367.329315,0.000932,0.000256,0.000000,26965.000000,0.001093,0.000000
367.339298,0.000932,0.000091,0.000000,26942.000000,0.000842,0.000000
367.349284,0.000932,0.000078,0.000000,26943.000000,0.000852,0.000000
367.359669,0.000932,0.000109,0.000000,26946.000000,0.001016,0.000000
367.369648,0.000932,0.000095,0.000000,26946.000000,0.001024,0.000000
367.379634,0.000932,0.000096,0.000000,26946.000000,0.000939,0.000000
367.389612,0.000932,0.000135,0.000000,26942.000000,0.000906,0.000000
367.399592,0.000932,0.000101,0.000000,26941.000000,0.000977,0.000000
367.409579,0.000932,0.000144,0.000000,26947.000000,0.000978,0.000000
367.419567,0.000932,0.000061,0.000000,26957.000000,0.000881,0.000000
367.429549,0.000932,0.000178,0.000000,26956.000000,0.001040,0.000000
367.439530,0.000932,0.000096,0.000000,26974.000000,0.000947,0.000000
367.449514,0.000932,0.000115,0.000000,26981.000000,0.000903,0.000000
367.459498,0.000932,0.000144,0.000000,26985.000000,0.001321,0.000000
367.469483,0.000932,0.000094,0.000000,26984.000000,0.000903,0.000000
367.479471,0.000932,0.000116,0.000000,26983.000000,0.001123,0.000000
367.489456,0.000932,0.000095,0.000000,26988.000000,0.000853,0.000000
367.499441,0.000932,0.000138,0.000000,26997.000000,0.000994,0.000296
367.509425,0.000932,0.000131,0.000000,26993.000000,0.001022,0.000000
367.519410,0.000932,0.000073,0.000000,26996.000000,0.000928,0.000000
367.529393,0.000932,0.000201,0.000000,27005.000000,0.001125,0.000296
367.539378,0.000932,0.000087,0.000000,27004.000000,0.000919,0.000000
367.549365,0.000932,0.000099,0.000000,27009.000000,0.001029,0.000000
367.559348,0.000932,0.000078,0.000000,27012.000000,0.000836,0.000000
367.569330,0.000932,0.000099,0.000000,27009.000000,0.000894,0.000000
367.579314,0.000932,0.000147,0.000000,27022.000000,0.001097,0.000296
367.589298,0.000932,0.000093,0.000000,27028.000000,0.000900,0.000000
367.599284,0.000932,0.000085,0.000000,27025.000000,0.000895,0.000000
367.609670,0.000932,0.000106,0.000000,27021.000000,0.001086,0.000000
367.619649,0.000932,0.000131,0.000000,27031.000000,0.001021,0.000296
367.629634,0.000932,0.000119,0.000000,27032.000000,0.001006,0.000000
367.639617,0.000932,0.000052,0.000002,27039.000000,0.000731,0.000000
367.649598,0.000932,0.000108,0.000000,27039.000000,0.001040,0.000000
367.659587,0.000932,0.000083,0.000000,27040.000000,0.000897,0.000000
367.669567,0.000932,0.000093,0.000000,27041.000000,0.000879,0.000000
367.679550,0.000932,0.000738,0.000000,27042.000000,0.001926,0.000000
367.689539,0.000932,0.000073,0.000000,27031.000000,0.000852,0.000000
367.699521,0.000932,0.000114,0.000000,27031.000000,0.001014,0.000000
367.709502,0.000932,0.000070,0.000001,27032.000000,0.000770,0.000000
367.719486,0.000932,0.000094,0.000000,27030.000000,0.000944,0.000000
367.729471,0.000932,0.000107,0.000000,27029.000000,0.001027,0.000000
367.739455,0.000932,0.000049,0.000002,27028.000000,0.000864,0.000000
367.749437,0.000932,0.000116,0.000000,27028.000000,0.000940,0.000000
367.759419,0.000932,0.000063,0.000001,27038.000000,0.000738,0.000000
367.769400,0.000932,0.000073,0.000000,27039.000000,0.000855,0.000000
367.779382,0.000932,0.000119,0.000000,27041.000000,0.000882,0.000000
367.789365,0.000932,0.000079,0.000000,27020.000000,0.000840,0.000000
367.799352,0.000932,0.000106,0.000000,27024.000000,0.000951,0.000000
367.809333,0.000932,0.000084,0.000000,27026.000000,0.000844,0.000000
367.819315,0.000932,0.000103,0.000000,27025.000000,0.000981,0.000000
367.829303,0.000932,0.000100,0.000000,27027.000000,0.001005,0.000000
367.839285,0.000932,0.000068,0.000000,27029.000000,0.000815,0.000000
367.849672,0.000932,0.000092,0.000000,27031.000000,0.000939,0.000000
367.859655,0.000932,0.000053,0.000000,27032.000000,0.000880,0.000000
367.869637,0.000932,0.000100,0.000000,27033.000000,0.000975,0.000000
367.879624,0.000932,0.000088,0.000000,27035.000000,0.000975,0.000000
367.889606,0.000932,0.000081,0.000000,27023.000000,0.000954,0.000000
367.899591,0.000932,0.000124,0.000000,27025.000000,0.001077,0.000000
367.909571,0.000932,0.000099,0.000000,27029.000000,0.000922,0.000000
367.919555,0.000932,0.000115,0.000000,27030.000000,0.001030,0.000000
367.929538,0.000932,0.000097,0.000000,27034.000000,0.000866,0.000000
367.939524,0.000932,0.000095,0.000000,27037.000000,0.000899,0.000000
367.949508,0.000932,0.000121,0.000000,27042.000000,0.001025,0.000000
367.959496,0.000932,0.000066,0.000001,27041.000000,0.000872,0.000000
367.969479,0.000932,0.000101,0.000000,27041.000000,0.001056,0.000000
367.979465,0.000932,0.000103,0.000000,27045.000000,0.001034,0.000000
367.989449,0.000932,0.000087,0.000000,27046.000000,0.000858,0.000000
367.999433,0.000932,0.000094,0.000000,27048.000000,0.000852,0.000000
368.009421,0.000932,0.000088,0.000000,27053.000000,0.000836,0.000000
368.019402,0.000932,0.000098,0.000000,27056.000000,0.001019,0.000000
368.029392,0.000932,0.000076,0.000000,27056.000000,0.000819,0.000000
368.039375,0.000932,0.000098,0.000000,27057.000000,0.000918,0.000000
368.049359,0.000932,0.000119,0.000000,27061.000000,0.000955,0.000000
368.059350,0.000932,0.000069,0.000001,27055.000000,0.000797,0.000000
368.069333,0.000932,0.000089,0.000000,27055.000000,0.000878,0.000000
368.079315,0.000932,0.000076,0.000000,27057.000000,0.000869,0.000000
368.089302,0.000932,0.000095,0.000000,27055.000000,0.000892,0.000000
368.099283,0.000932,0.000127,0.000000,27063.000000,0.000885,0.000296
368.109664,0.000932,0.000068,0.000000,27059.000000,0.000813,0.000000
368.119647,0.000932,0.000117,0.000000,27058.000000,0.000998,0.000000
368.129634,0.000932,0.000097,0.000000,27056.000000,0.000933,0.000000
368.139616,0.000932,0.000094,0.000000,27057.000000,0.000883,0.000000
368.149600,0.000932,0.000089,0.000000,27059.000000,0.000908,0.000000
368.159583,0.000932,0.000101,0.000000,27061.000000,0.001112,0.000000
368.169569,0.000932,0.000122,0.000000,27069.000000,0.001089,0.000000
368.179553,0.000932,0.000054,0.000001,27078.000000,0.000796,0.000000
368.189539,0.000932,0.000126,0.000000,27079.000000,0.001078,0.000000
368.199524,0.000932,0.000089,0.000000,27084.000000,0.000875,0.000000
368.209503,0.000932,0.000072,0.000000,27077.000000,0.000790,0.000000
368.219484,0.000932,0.000187,0.000000,27086.000000,0.001081,0.000295
368.229466,0.000932,0.000081,0.000000,27084.000000,0.001014,0.000000
368.239450,0.000932,0.000114,0.000000,27085.000000,0.001071,0.000000
368.249435,0.000932,0.000079,0.000000,27088.000000,0.000865,0.000000
368.259418,0.000932,0.000111,0.000000,27085.000000,0.001062,0.000000
368.269403,0.000932,0.000118,0.000000,27083.000000,0.001127,0.000000
368.279391,0.000932,0.000051,0.000000,27089.000000,0.000780,0.000000
368.289374,0.000932,0.000109,0.000000,27089.000000,0.000937,0.000000
368.299361,0.000932,0.000079,0.000000,27092.000000,0.000884,0.000000
368.309342,0.000932,0.000095,0.000000,27093.000000,0.000888,0.000000
368.319331,0.000932,0.000090,0.000000,27092.000000,0.000792,0.000000
368.329313,0.000932,0.000069,0.000000,27092.000000,0.000805,0.000000
368.339293,0.000932,0.000122,0.000000,27095.000000,0.000996,0.000000
368.349677,0.000932,0.000095,0.000000,27092.000000,0.000950,0.000000
368.359658,0.000932,0.000079,0.000000,27094.000000,0.000817,0.000000
368.369645,0.000932,0.000105,0.000000,27097.000000,0.000934,0.000000
368.379627,0.000932,0.000083,0.000000,27099.000000,0.000877,0.000000
368.389613,0.000932,0.000103,0.000000,27103.000000,0.000885,0.000000
368.399602,0.000932,0.000098,0.000000,27102.000000,0.000956,0.000000
368.409586,0.000932,0.000128,0.000000,27104.000000,0.001001,0.000000
368.419563,0.000932,0.000103,0.000000,27110.000000,0.000931,0.000000
368.429544,0.000932,0.000073,0.000000,27111.000000,0.000844,0.000000
368.439529,0.000932,0.000116,0.000000,27115.000000,0.001187,0.000000
368.449513,0.000932,0.000073,0.000000,27119.000000,0.000863,0.000000
368.459494,0.000932,0.000126,0.000000,27120.000000,0.000987,0.000000
368.469477,0.000932,0.000093,0.000000,27115.000000,0.000828,0.000000
368.479454,0.000932,0.000115,0.000000,27117.000000,0.001272,0.000000
368.489438,0.000932,0.000089,0.000000,27118.000000,0.000967,0.000000
368.499423,0.000932,0.000064,0.000003,27119.000000,0.000900,0.000000
368.509406,0.000932,0.000106,0.000000,27119.000000,0.001219,0.000000
368.519392,0.000932,0.000119,0.000000,27123.000000,0.001010,0.000000
368.529375,0.000932,0.000092,0.000000,27126.000000,0.000947,0.000000
368.539357,0.000932,0.000097,0.000000,27129.000000,0.000832,0.000000
368.549342,0.000932,0.000086,0.000000,27127.000000,0.000871,0.000000
368.559327,0.000932,0.000104,0.000000,27129.000000,0.001008,0.000000
368.569307,0.000932,0.000082,0.000000,27132.000000,0.000860,0.000000
368.579287,0.000932,0.000078,0.000000,27133.000000,0.000831,0.000000
368.589669,0.000932,0.000084,0.000000,27133.000000,0.000911,0.000000
368.599649,0.000932,0.000088,0.000000,27137.000000,0.000872,0.000000
368.609640,0.000932,0.000140,0.000000,27141.000000,0.001298,0.000000
368.619622,0.000932,0.000069,0.000000,27142.000000,0.000845,0.000000
368.629603,0.000932,0.000101,0.000000,27142.000000,0.000916,0.000000
368.639588,0.000932,0.000125,0.000000,27146.000000,0.001254,0.000000
368.649573,0.000932,0.000059,0.000000,27150.000000,0.000700,0.000000
368.659556,0.000932,0.000112,0.000000,27151.000000,0.000984,0.000000
368.669540,0.000932,0.000102,0.000000,27155.000000,0.001203,0.000000
368.679522,0.000932,0.000089,0.000000,27156.000000,0.000919,0.000000
368.689509,0.000932,0.000063,0.000000,27157.000000,0.000774,0.000000
368.699494,0.000932,0.000127,0.000000,27157.000000,0.000965,0.000000
368.709477,0.000932,0.000090,0.000000,27163.000000,0.000890,0.000000
368.719462,0.000932,0.000047,0.000001,27167.000000,0.000682,0.000000
368.729444,0.000932,0.000117,0.000000,27167.000000,0.001001,0.000000
368.739428,0.000932,0.000125,0.000000,27176.000000,0.001151,0.000000
368.749412,0.000932,0.000069,0.000000,27179.000000,0.000858,0.000000
368.759396,0.000932,0.000109,0.000000,27182.000000,0.001069,0.000000
368.769387,0.000932,0.000089,0.000000,27187.000000,0.000981,0.000000
368.779371,0.000933,0.000102,0.000000,27190.000000,0.001153,0.000000
368.789361,0.000932,0.000056,0.000000,27191.000000,0.000829,0.000000
368.799347,0.000932,0.000090,0.000000,27191.000000,0.000858,0.000000
368.809333,0.000932,0.000087,0.000000,27191.000000,0.000883,0.000000
368.819321,0.000932,0.000094,0.000002,27192.000000,0.001121,0.000000
368.829305,0.000933,0.000104,0.000000,27191.000000,0.001012,0.000000
368.839679,0.000933,0.000075,0.000000,27194.000000,0.000947,0.000000
368.849666,0.000933,0.000127,0.000000,27195.000000,0.001336,0.000000
368.859653,0.000933,0.000145,0.000000,27197.000000,0.001305,0.000000
368.869638,0.000933,0.000075,0.000000,27197.000000,0.001036,0.000000
368.879619,0.000933,0.000145,0.000000,27199.000000,0.001399,0.000000
368.889600,0.000933,0.000108,0.000000,27202.000000,0.001145,0.000000
368.899585,0.000933,0.000094,0.000000,27202.000000,0.000988,0.000000
368.909566,0.000933,0.000109,0.000000,27203.000000,0.001136,0.000000
368.919549,0.000933,0.000150,0.000000,27209.000000,0.001408,0.000000
368.929537,0.000933,0.000108,0.000000,27210.000000,0.000948,0.000000
368.939521,0.000933,0.000086,0.000000,27208.000000,0.001170,0.000000
368.949504,0.000933,0.000141,0.000000,27209.000000,0.001400,0.000000
368.959484,0.000933,0.000144,0.000000,27212.000000,0.001045,0.000000
368.969467,0.000933,0.000073,0.000000,27215.000000,0.000926,0.000000
368.979454,0.000933,0.000110,0.000000,27215.000000,0.001034,0.000000
368.989436,0.000933,0.000097,0.000000,27217.000000,0.001084,0.000000
368.999422,0.000933,0.000102,0.000000,27220.000000,0.000962,0.000000
369.009410,0.000933,0.000058,0.000000,27221.000000,0.000708,0.000000
369.019394,0.000933,0.000123,0.000000,27221.000000,0.001041,0.000000
369.029377,0.000933,0.000085,0.000000,27224.000000,0.000882,0.000000
369.039362,0.000933,0.000062,0.000000,27225.000000,0.000807,0.000000
369.049345,0.000933,0.000105,0.000000,27226.000000,0.000956,0.000000
369.059328,0.000933,0.000087,0.000000,27225.000000,0.000903,0.000000
369.069310,0.000933,0.000092,0.000000,27229.000000,0.001008,0.000000
369.079294,0.000933,0.000102,0.000000,27227.000000,0.000952,0.000000
369.089675,0.000933,0.000083,0.000002,27226.000000,0.000830,0.000000
369.099657,0.000933,0.000134,0.000000,27227.000000,0.001190,0.000000
369.109640,0.000933,0.000076,0.000000,27232.000000,0.000826,0.000000
369.119623,0.000933,0.000089,0.000000,27233.000000,0.000916,0.000000
369.129609,0.000933,0.000077,0.000000,27236.000000,0.000869,0.000000
369.139591,0.000933,0.000085,0.000000,27238.000000,0.000976,0.000000
369.149574,0.000933,0.000094,0.000000,27242.000000,0.001132,0.000000
369.159559,0.000933,0.000066,0.000002,27242.000000,0.000827,0.000000
369.169546,0.000933,0.000106,0.000000,27244.000000,0.001059,0.000000
369.179529,0.000933,0.000080,0.000000,27244.000000,0.000886,0.000000
369.189517,0.000933,0.000066,0.000000,27246.000000,0.000781,0.000000
369.199502,0.000933,0.000113,0.000000,27247.000000,0.001093,0.000000
369.209490,0.000933,0.000091,0.000000,27255.000000,0.001011,0.000000
369.219470,0.000933,0.000104,0.000000,27256.000000,0.001072,0.000000
369.229455,0.000933,0.000051,0.000000,27261.000000,0.000777,0.000000
369.239442,0.000933,0.000103,0.000000,27260.000000,0.000938,0.000000
369.249425,0.000933,0.000097,0.000000,27264.000000,0.000963,0.000000
369.259408,0.000933,0.000112,0.000000,27230.000000,0.000817,0.000000
369.269391,0.000933,0.000130,0.000000,27230.000000,0.001004,0.000000
369.279375,0.000933,0.000086,0.000000,27236.000000,0.000898,0.000000
369.289360,0.000933,0.000099,0.000000,27238.000000,0.001079,0.000000
369.299347,0.000933,0.000095,0.000000,27243.000000,0.001143,0.000000
369.309330,0.000933,0.000087,0.000000,27243.000000,0.000993,0.000000
369.319316,0.000933,0.000106,0.000000,27245.000000,0.000943,0.000000
369.329299,0.000933,0.000086,0.000000,27249.000000,0.001025,0.000000
369.339284,0.000933,0.000149,0.000000,27249.000000,0.001278,0.000000
369.349673,0.000933,0.000085,0.000000,27245.000000,0.000869,0.000000
369.359657,0.000933,0.000092,0.000000,27244.000000,0.001026,0.000000
369.369641,0.000933,0.000110,0.000000,27244.000000,0.001205,0.000000
369.379628,0.000933,0.000082,0.000000,27244.000000,0.000893,0.000000
369.389611,0.000933,0.000128,0.000000,27243.000000,0.001157,0.000000
369.399593,0.000933,0.000162,0.000000,27245.000000,0.001317,0.000000
369.409577,0.000933,0.000075,0.000000,27245.000000,0.000854,0.000000
369.419559,0.000933,0.000119,0.000000,27248.000000,0.001112,0.000000
369.429540,0.000933,0.000075,0.000000,27254.000000,0.000933,0.000000
369.439525,0.000933,0.000084,0.000000,27254.000000,0.000933,0.000000
369.449506,0.000933,0.000078,0.000000,27256.000000,0.000868,0.000000
369.459488,0.000933,0.000117,0.000000,27259.000000,0.001090,0.000000
369.469472,0.000933,0.000112,0.000000,27263.000000,0.001000,0.000000
369.479448,0.000933,0.000076,0.000000,27268.000000,0.000851,0.000000
369.489427,0.000933,0.000113,0.000000,27269.000000,0.001125,0.000000
369.499411,0.000933,0.000111,0.000000,27273.000000,0.000990,0.000000
369.509393,0.000933,0.000074,0.000000,27275.000000,0.000798,0.000000
369.519377,0.000933,0.000114,0.000000,27274.000000,0.001149,0.000000
369.529360,0.000933,0.000089,0.000000,27276.000000,0.000912,0.000000
369.539348,0.000933,0.000101,0.000000,27275.000000,0.000944,0.000000
369.549332,0.000933,0.000066,0.000000,27277.000000,0.000795,0.000000
369.559317,0.000933,0.000145,0.000000,27278.000000,0.001307,0.000000
369.569300,0.000933,0.000085,0.000000,27283.000000,0.000894,0.000000
369.579285,0.000933,0.000065,0.000000,27283.000000,0.000788,0.000000
369.589668,0.000933,0.000114,0.000000,27284.000000,0.001309,0.000000
369.599649,0.000933,0.000088,0.000000,27287.000000,0.000991,0.000000
369.609634,0.000933,0.000132,0.000000,27289.000000,0.001067,0.000000
369.619615,0.000933,0.000106,0.000000,27291.000000,0.000920,0.000000
369.629597,0.000933,0.000228,0.000000,27331.000000,0.001019,0.001354
369.639584,0.000933,0.000116,0.000000,27332.000000,0.001019,0.000000
369.649566,0.000933,0.000070,0.000000,27337.000000,0.000903,0.000000
369.659551,0.000933,0.000087,0.000000,27338.000000,0.000971,0.000000
369.669535,0.000933,0.000081,0.000000,27340.000000,0.000736,0.000000
369.679515,0.000933,0.000091,0.000000,27340.000000,0.000960,0.000000
369.689503,0.000933,0.000093,0.000000,27343.000000,0.000956,0.000000
369.699490,0.000933,0.000086,0.000000,27344.000000,0.001108,0.000000
369.709475,0.000933,0.000110,0.000000,27344.000000,0.001055,0.000000
369.719461,0.000933,0.000084,0.000000,27347.000000,0.000926,0.000000
369.729451,0.000933,0.000096,0.000000,27348.000000,0.001057,0.000000
369.739434,0.000933,0.000093,0.000000,27347.000000,0.000869,0.000000
369.749417,0.000933,0.000093,0.000000,27352.000000,0.000949,0.000000
369.759403,0.000933,0.000227,0.000000,27314.000000,0.001406,0.000000
369.769385,0.000933,0.000062,0.000000,27317.000000,0.000751,0.000000
369.779368,0.000933,0.000130,0.000000,27319.000000,0.001326,0.000000
369.789347,0.000934,0.000128,0.000000,27322.000000,0.001340,0.000000
369.799330,0.000934,0.000078,0.000000,27324.000000,0.000907,0.000000
369.809313,0.000934,0.000112,0.000000,27326.000000,0.000968,0.000000
369.819295,0.000934,0.000088,0.000000,27329.000000,0.000936,0.000000
369.829281,0.000934,0.000106,0.000000,27332.000000,0.000929,0.000000
369.839661,0.000934,0.000112,0.000000,27332.000000,0.001080,0.000000
369.849644,0.000934,0.000091,0.000000,27339.000000,0.000897,0.000000
369.859628,0.000934,0.000107,0.000000,27340.000000,0.000945,0.000000
369.869612,0.000934,0.000073,0.000000,27339.000000,0.000994,0.000000
369.879594,0.000934,0.000092,0.000000,27342.000000,0.000863,0.000000
369.889576,0.000934,0.000125,0.000000,27343.000000,0.001213,0.000000
369.899560,0.000934,0.000097,0.000000,27347.000000,0.001119,0.000000
369.909547,0.000934,0.000146,0.000000,27354.000000,0.000934,0.000000
369.919530,0.000934,0.000107,0.000000,27342.000000,0.001204,0.000000
369.929516,0.000934,0.000106,0.000000,27343.000000,0.001133,0.000000
369.939501,0.000934,0.000124,0.000000,27346.000000,0.000974,0.000000
369.949486,0.000934,0.000058,0.000000,27353.000000,0.000884,0.000000
369.959470,0.000934,0.000113,0.000000,27354.000000,0.001087,0.000000
369.969452,0.000934,0.000101,0.000000,27361.000000,0.000980,0.000000
369.979440,0.000934,0.000117,0.000000,27363.000000,0.000918,0.000000
369.989429,0.000934,0.000078,0.000000,27368.000000,0.000876,0.000000
369.999414,0.000934,0.000084,0.000000,27369.000000,0.001032,0.000000
370.009399,0.000934,0.000108,0.000000,27370.000000,0.000981,0.000000
370.019385,0.000934,0.000064,0.000000,27376.000000,0.000849,0.000000
370.029370,0.000934,0.000151,0.000000,27376.000000,0.000984,0.000000
370.039356,0.000934,0.000140,0.000000,27379.000000,0.001114,0.000000
370.049336,0.000934,0.000104,0.000000,27380.000000,0.000887,0.000000
370.059323,0.000934,0.000297,0.000000,27380.000000,0.001025,0.000000
370.069307,0.000934,0.000100,0.000000,27374.000000,0.000999,0.000000
370.079291,0.000934,0.000122,0.000000,27375.000000,0.000976,0.000000
370.089674,0.000934,0.000058,0.000000,27371.000000,0.000868,0.000000
370.099658,0.000934,0.000099,0.000000,27371.000000,0.001035,0.000000
370.109643,0.000934,0.000111,0.000000,27371.000000,0.001186,0.000000
370.119626,0.000934,0.000078,0.000000,27374.000000,0.000818,0.000000
370.129612,0.000934,0.000119,0.000000,27376.000000,0.000960,0.000000
370.139600,0.000934,0.000075,0.000000,27380.000000,0.000868,0.000000
370.149584,0.000934,0.000107,0.000000,27380.000000,0.000936,0.000000
370.159568,0.000934,0.000085,0.000000,27381.000000,0.000835,0.000000
370.169549,0.000934,0.000091,0.000000,27383.000000,0.000908,0.000000
370.179535,0.000934,0.000122,0.000000,27387.000000,0.000955,0.000000
370.189520,0.000934,0.000075,0.000000,27398.000000,0.001104,0.000000
370.199500,0.000934,0.000098,0.000000,27399.000000,0.000908,0.000000
370.209485,0.000934,0.000075,0.000000,27406.000000,0.001031,0.000000
370.219468,0.000934,0.000119,0.000000,27406.000000,0.000929,0.000000
370.229455,0.000934,0.000103,0.000000,27405.000000,0.000937,0.000000
370.239446,0.000934,0.000072,0.000000,27408.000000,0.000824,0.000000
370.249434,0.000934,0.000132,0.000000,27409.000000,0.001006,0.000000
370.259418,0.000934,0.000115,0.000000,27417.000000,0.001016,0.000000
370.269406,0.000934,0.000104,0.000000,27419.000000,0.000840,0.000000
370.279388,0.000934,0.000098,0.000000,27425.000000,0.000874,0.000000
370.289370,0.000934,0.000096,0.000000,27434.000000,0.001019,0.000000
370.299351,0.000934,0.000118,0.000000,27436.000000,0.001034,0.000000
370.309335,0.000934,0.000073,0.000000,27437.000000,0.000840,0.000000
370.319316,0.000934,0.000128,0.000000,27441.000000,0.001034,0.000000
370.329301,0.000934,0.000108,0.000000,27447.000000,0.000973,0.000000
370.339284,0.000934,0.000101,0.000000,27452.000000,0.000953,0.000000
370.349669,0.000934,0.000126,0.000000,27459.000000,0.000964,0.000000
370.359656,0.000934,0.000086,0.000000,27470.000000,0.000901,0.000000
370.369637,0.000934,0.000100,0.000000,27475.000000,0.000928,0.000000
370.379625,0.000934,0.000101,0.000000,27478.000000,0.000884,0.000000
370.389608,0.000934,0.000108,0.000000,27483.000000,0.000971,0.000000
370.399589,0.000934,0.000173,0.000000,27491.000000,0.001057,0.000000
370.409571,0.000934,0.000085,0.000000,27512.000000,0.000944,0.000000
370.419558,0.000934,0.000107,0.000000,27517.000000,0.000964,0.000000
370.429538,0.000934,0.000095,0.000000,27518.000000,0.000975,0.000000
370.439524,0.000934,0.000119,0.000000,27519.000000,0.001055,0.000000
370.449508,0.000934,0.000121,0.000000,27526.000000,0.000944,0.000000
370.459488,0.000934,0.000075,0.000000,27533.000000,0.000908,0.000000
370.469475,0.000934,0.000108,0.000000,27533.000000,0.000966,0.000000
370.479460,0.000934,0.000108,0.000000,27538.000000,0.001030,0.000000
370.489446,0.000934,0.000074,0.000000,27543.000000,0.000831,0.000000
370.499429,0.000934,0.000119,0.000000,27546.000000,0.000948,0.000000
370.509413,0.000934,0.000094,0.000000,27553.000000,0.000939,0.000000
370.519397,0.000934,0.000120,0.000000,27553.000000,0.000952,0.000000
370.529380,0.000934,0.000073,0.000000,27558.000000,0.000876,0.000000
370.539368,0.000934,0.000118,0.000000,27559.000000,0.001044,0.000000
370.549354,0.000934,0.000106,0.000000,27565.000000,0.000993,0.000000
370.559341,0.000934,0.000067,0.000000,27566.000000,0.000798,0.000000
370.569325,0.000934,0.000098,0.000000,27566.000000,0.000935,0.000000
370.579309,0.000934,0.000124,0.000000,27567.000000,0.001229,0.000000
370.589296,0.000934,0.000102,0.000000,27568.000000,0.000991,0.000000
370.599283,0.000934,0.000123,0.000000,27572.000000,0.000949,0.000000
370.609663,0.000934,0.000094,0.000000,27581.000000,0.001104,0.000000
370.619649,0.000934,0.000134,0.000000,27584.000000,0.001168,0.000000
